temp,longitude,latitude,cat
2.029882200406790,-123.09657531185700,46.27457872101050,hot
3.353617320694260,-120.56790276783500,42.21422626322600,hot
7.247685002604420,-118.85857708417000,43.12903075719610,hot
7.116870296417860,-96.97132551982380,37.4173776664334,cold
1.9615661157534200,-93.08580391727980,42.632273295125000,cold
3.225314382319210,-91.17420035861180,40.79816876645850,cold
6.981542991469220,-96.77179792100690,44.27046503385890,cold
4.295012782466010,-90.33160597415090,40.88994740017210,cold
4.3973792509112,-93.77525459355950,41.24686844923400,cold
1.2063861618739500,-95.65642019340030,38.54017017431160,cold
6.018334487737090,-97.7536734552212,44.25357832902840,cold
1.9231284264585900,-93.91675862335360,43.52500373134040,cold
4.845259145246180,-92.56782944560690,40.74306934903440,cold
3.695148084177210,-97.5073269719592,37.77824080123750,cold
1.7806951162342100,-98.0905883598318,42.318140584859600,cold
5.2251222614508,-98.46206050214830,33.66973183128630,cold
1.998215472390450,-99.56222622747740,37.59428190414480,cold
4.005284686122670,-92.60965387961560,39.223799310827200,cold
3.3412623571920700,-98.08564433314360,44.73042405651820,cold
1.5745230035176700,-98.98634322348450,34.97129912625070,cold
4.3058771504989100,-94.9174284991509,35.687311202021100,cold
5.944537215394490,-93.3736041628475,44.44313332139750,cold
1.3551242270466000,-96.0831002369561,35.86161009596080,cold
3.748900852305030,-98.94103493832390,39.7207144572256,cold
1.108864292542160,-98.10130451974710,35.005364046187700,cold
2.2811061912891500,-93.90309893781520,41.56986919179130,cold
6.829507095489370,-90.09262030951250,41.289013619376000,cold
6.0627779533331000,-93.17822917409320,32.57920768219250,cold
4.7329319743099600,-93.57555518262600,32.10128486345970,cold
7.037555741518950,-93.94816875686570,32.86076134888240,cold
7.576708015260000,-99.9709423293219,43.63116020806960,cold
4.88809853018758,-94.7288415138491,38.084154761487700,cold
1.6814446766497500,-98.57313181213280,40.21821766423460,cold
1.820158594953060,-96.46723314783710,39.03922722725630,cold
6.612669441614740,-120.2327179910860,46.68339944816050,hot
5.433703793922890,-115.07124606086000,46.97833520526260,hot
4.291893834198560,-116.56274034968900,45.94300555605190,hot
7.1753865531832,-115.37005659731300,47.51815249471510,hot
2.302623524121660,-116.74802490578500,46.697626455864300,hot
7.583745334745530,-121.10418524709800,45.13490185728340,hot
3.614441536527540,-117.20715601468900,47.98466834007750,hot
5.441307103255540,-118.2241433036270,46.78668386588610,hot
8.610429457441490,-122.2092779969590,45.42368123375070,hot
7.637312498420600,-115.12066554487700,46.39828311954810,hot
9.042573768021390,-115.34641232157900,47.30980317918230,hot
5.4376130830037400,-122.98521388557400,45.11687179288450,hot
2.483705295065660,-121.15786150642000,45.98612793017090,hot
5.5847470129107800,-120.21897821102900,45.69771969645690,hot
4.676982998843620,-122.66099644755200,45.05220220102110,hot
4.429401692441470,-122.40620782956200,45.46576812402320,hot
6.276850495149980,-116.15824611507600,46.258541090384300,hot
3.88622677707186,-121.27250356847000,47.98997593627100,hot
1.231321069445210,-119.76437565018900,45.64140577366790,hot
8.191333424540630,-115.38025651380300,45.12427115899180,hot
2.7982076431325300,-120.4909864779130,46.63058824198850,hot
6.119751957552640,-115.6220362809260,46.30045681154420,hot
1.3772637330077400,-116.79283326461400,46.53072760317730,hot
3.64279400288727,-121.88109387214700,45.78575575672990,hot
7.939831329466380,-116.6333205400720,46.76076584838270,hot
2.140943529614430,-122.10135731671500,45.55032054750240,hot
5.477452657745680,-115.37023466436100,47.76613886115680,hot
2.1709926351017000,-121.00835944610600,47.78661912123550,hot
7.532674693555500,-117.55569507449000,46.48827481801090,hot
9.181151305044770,-118.14056687928500,47.91533848168060,hot
2.211627240574900,-120.3592242393080,46.46019220621470,hot
9.785615517404800,-118.01003223103400,47.091827017308200,hot
8.295334404875220,-119.38626661712900,47.96642672959520,hot
6.748581309622100,-119.65321043898600,47.85935969238760,hot
3.038858790674660,-115.51422817996100,47.79527010493920,hot
7.205712291161640,-119.76530285387400,45.74182876916580,hot
8.73075792447112,-116.26025884242200,46.98896769577020,hot
6.403521909892990,-120.11499168088300,45.88601983922180,hot
6.320467906898860,-119.6326384971340,45.89041876320420,hot
7.133295374063940,-116.0348316251080,47.79930803961400,hot
1.7847297870985000,-115.91366690724800,47.419622761387600,hot
8.419516652079400,-119.81654010248200,46.06463880287640,hot
6.380927198561290,-119.65977298298100,45.06995498005070,hot
1.5247324507071300,-118.5338326022440,47.28280341812330,hot
5.797679623429030,-120.63045138261300,46.98968250186820,hot
3.795377581090880,-116.79635032893900,47.76084618481280,hot
4.579874369999970,-118.00829295737700,46.11074308153890,hot
4.721414110835820,-119.21546101110400,47.93187633859310,hot
2.113253524117080,-116.1951231282810,47.62349758071240,hot
7.596463375453850,-117.28184787745600,46.12730463901090,hot
4.00012810591574,-118.9864501555480,45.37606283230980,hot
7.6547220101442700,-122.22195241841700,45.21138371688370,hot
2.565442745589050,-122.6042656553060,47.56070184437740,hot
3.6676083335599100,-119.50040740532500,47.28998705989590,hot
3.429828177780400,-118.32441501953700,45.58131983191930,hot
4.548997519810840,-121.36301691589100,47.9504305382638,hot
9.358406105836300,-117.10095391438600,45.675668345174500,hot
9.444530506365800,-120.8604523451120,46.62905941760450,hot
2.598927369093490,-122.29166417354000,45.88062235443590,hot
7.732782604964320,-122.45804351162900,47.150528357359100,hot
1.7061351234357000,-116.80767755447800,45.37844375519560,hot
2.2910616018337800,-120.34607598437600,47.38493882280050,hot
6.488228201950310,-116.81988449882600,47.69191378129200,hot
9.43335445979554,-121.17072497177300,46.381196688621600,hot
3.022213985249250,-121.96103375536100,45.10824857498880,hot
1.9299440575821300,-115.92095070690500,47.61886846469690,hot
6.2527817807396100,-121.94794796905200,46.07847533773900,hot
1.0097460822974000,-119.2342930536400,45.60845745928270,hot
9.627809141286570,-121.36387103750800,45.25801245834630,hot
5.911102580512280,-116.36862168213900,46.92299593395790,hot
9.86168834198923,-120.65409158335400,45.2012296000756,hot
2.34613812652266,-118.7343911337040,46.76531943809970,hot
7.112042321506740,-118.46586908994700,47.3771773097912,hot
2.3651841348661000,-119.91349219653000,47.900599627348100,hot
2.7650163427509700,-121.86333437997900,45.40742286433900,hot
4.5038890490201,-118.1128422998570,45.90479516832620,hot
6.002339401554210,-117.55052309534600,47.92739520551490,hot
3.2124560906923400,-116.89034158037800,45.71952580993960,hot
3.590632355042990,-119.07261907771100,45.055500874275200,hot
9.261442655378630,-116.68435444733800,46.84446894803960,hot
7.28408994194446,-120.70599043546900,45.81811841811410,hot
7.329276983575510,-115.88412067557800,45.51549606292780,hot
7.61898120240343,-120.53210946143000,47.601587624394700,hot
2.930469639739780,-121.53556776426500,47.05620116008870,hot
